district,year,week_of_outbreak,dengue_cases,malaria_cases,deaths,temp_c,rainfall,humidity,lai,population,pop_density,urban_percent,Latitude,Longitude,mon,season_code,dengue_lag_1,malaria_lag_1,temp_lag_1,rainfall_lag_1,humidity_lag_1,dengue_lag_2,malaria_lag_2,temp_lag_2,rainfall_lag_2,humidity_lag_2,dengue_lag_3,malaria_lag_3,temp_lag_3,rainfall_lag_3,humidity_lag_3,risk_index,dengue_trend,malaria_trend,dengue_risk,malaria_risk
Bhandara,2014,47th week,77,0,7.0,0.5569077747917828,0.059878018713744145,0.35103892497311745,0.38452191040509426,1200334,0.19904335940468143,0.08745703466666731,21.12304765,79.79390882,8,2,31.223264097300373,0.0,0.7670379609659068,0.0002468637181109,0.1602832358635522,68.56802692101148,0.0,0.982925400825041,1.1705374797267776e-05,0.0118318677646635,17.254828006601578,0.0,0.9640187614891084,0.0009470639182985,0.0263322524768093,0.19312766754874805,0.0,0.0,1,0
Bhandara,2014,48th week,77,0,7.0,0.5893948341498823,0.05140191660389139,0.34116868788647803,0.38910350356492945,1200334,0.2277309142861821,0.0951036155749089,21.12304765,79.79390882,8,2,29.062767478164687,0.006937923409284399,0.7670379609659068,0.0002468637181109,0.1602832358635522,67.77997292383172,0.0,0.982925400825041,1.1705374797267776e-05,0.0118318677646635,17.559180938118093,0.0022178894631874418,0.9640187614891084,0.0009470639182985,0.0263322524768093,0.20657302061402724,0.0,0.0,1,0
Bhandara,2014,47th week,77,0,7.0,0.600610695065607,0.08121679636043373,0.3213507153241676,0.400728986466988,1200334,0.1926868032254491,0.09231898560139058,21.12304765,79.79390882,8,2,33.34414993251529,0.02228709786214666,0.7670379609659068,0.0002468637181109,0.1602832358635522,75.28382482835109,0.0,0.982925400825041,1.1705374797267776e-05,0.0118318677646635,19.20386252738796,0.0,0.9640187614891084,0.0009470639182985,0.0263322524768093,0.2134247159464663,0.0,0.0,1,0
Chandrapur,2014,39th week,203,0,0.0,0.5516893739875828,0.014780873843583188,0.3625132134825293,0.4253283180993242,2204307,0.12124075886601106,0.3100910324314261,20.0967555,79.50454752,8,2,6.2781978396399865,75.77989899199909,0.5396306617904597,0.0003081767127582,0.3261076278333481,51.965564399444794,0.01669088152608219,0.5612194057763732,0.019275350131516,0.333813828553079,111.79768580686871,0.009505164933564021,0.8123992405282121,0.0118848323829043,0.1457197142432993,0.08257656651021154,197.0,-81.0,1,0
Chandrapur,2014,39th week,203,0,0.0,0.5592775125472979,0.01530902052907861,0.30080295240205945,0.4492574191253772,2204307,0.09884276435749546,0.36584571085598383,20.0967555,79.50454752,8,2,5.981149090827995,84.57152508860717,0.5396306617904597,0.0003081767127582,0.3261076278333481,61.215526524865204,0.015469656743869582,0.5612194057763732,0.019275350131516,0.333813828553079,112.2658428373088,0.0,0.8123992405282121,0.0118848323829043,0.1457197142432993,0.10297437061411316,197.0,-81.0,1,0
Chandrapur,2014,37th week,203,0,0.0,0.5934797316886014,0.02441943072526578,0.31730575091191743,0.4319201582976458,2204307,0.11198852566365614,0.31914393507117517,20.0967555,79.50454752,8,2,5.983535188158911,86.08730022546101,0.5396306617904597,0.0003081767127582,0.3261076278333481,51.359217408376246,0.0,0.5612194057763732,0.019275350131516,0.333813828553079,101.58260709212432,0.010868439450288115,0.8123992405282121,0.0118848323829043,0.1457197142432993,0.08182442737041565,197.0,-81.0,1,0
Chandrapur,2015,32th week,157,0,0.0,0.6792813012890802,0.07262466622301833,0.28440458735984697,0.42044108263371965,2204307,0.11438730171819626,0.3309942562568849,20.0967555,79.50454752,7,2,197.55833038265976,0.0026403030167095206,0.5436025202163302,0.0180481183455628,0.3393793933657739,6.135405305310634,85.44717212040621,0.5396306617904597,0.0003081767127582,0.3322796493052733,52.94530253886492,0.0,0.5612194057763732,0.019275350131516,0.333813828553079,0.14757771999993224,-46.0,0.0,1,0
Chandrapur,2015,32th week,157,0,0.0,0.6887595856730085,0.06989874040453278,0.291609297970514,0.42954330639680743,2204307,0.10831632486792195,0.28461682845107344,20.0967555,79.50454752,7,2,187.99397761812017,0.0,0.5436025202163302,0.0180481183455628,0.3393793933657739,6.579100025962041,86.71780239783425,0.5396306617904597,0.0003081767127582,0.3322796493052733,57.236490460463685,0.0006424854182907235,0.5612194057763732,0.019275350131516,0.333813828553079,0.11189663526794444,-46.0,0.0,1,0
Chandrapur,2015,32th week,157,0,0.0,0.7491189861509994,0.05339613553392139,0.3067147195308769,0.5330650620650473,2204307,0.10365188209265404,0.3213025841360318,20.0967555,79.50454752,7,2,203.78152448530807,0.0,0.5436025202163302,0.0180481183455628,0.3393793933657739,6.189288121149847,80.10157561166037,0.5396306617904597,0.0003081767127582,0.3322796493052733,57.23787804969488,0.0075149370184882085,0.5612194057763732,0.019275350131516,0.333813828553079,0.11241215761702086,-46.0,0.0,1,0
Chandrapur,2018,30th week,112,0,0.0,0.9778579559801777,0.42461897267252785,0.16009354556716918,0.12521551765016617,2204307,0.0942938040313424,0.2979519115874812,20.0967555,79.50454752,7,2,0.005205913684097399,26.261376874651212,0.8808442032549377,0.0225182574683084,0.0976209208154032,0.0,51.984081113418746,0.6580389867478219,0.0002894877085003,0.2467395704639105,0.0,86.70080470949443,0.5584053943403278,0.2072650929854626,0.5055990771950766,0.08402294425802359,112.0,-28.0,1,0
Chandrapur,2018,30th week,112,0,0.0,0.9272832464164594,0.45824719688231064,0.2005397477015312,0.14531126755428497,2204307,0.13853154277547736,0.3182795043386484,20.0967555,79.50454752,7,2,0.0,27.209994954964394,0.8808442032549377,0.0225182574683084,0.0976209208154032,0.0,53.30693230109418,0.6580389867478219,0.0002894877085003,0.2467395704639105,0.012815598800395112,86.27641938753838,0.5584053943403278,0.2072650929854626,0.5055990771950766,0.11295743854625892,112.0,-28.0,1,0
Chandrapur,2018,28th week,112,0,0.0,1.0256673638445766,0.4872156152606568,0.20428908949149677,0.15293863350808792,2204307,0.13136399240898253,0.30251369762001135,20.0967555,79.50454752,7,2,0.00015948609509390654,26.46738357828409,0.8808442032549377,0.0225182574683084,0.0976209208154032,0.0,45.11810045674228,0.6580389867478219,0.0002894877085003,0.2467395704639105,0.0059463803580182715,82.88679970108538,0.5584053943403278,0.2072650929854626,0.5055990771950766,0.15664834042798279,112.0,-28.0,1,0
Chandrapur,2020,21th week,5,0,0.0,0.7370209722064098,0.00018182616894769682,0.1674796385687745,0.24085620427990892,2204307,0.11030855577789062,0.2865943295268611,20.0967555,79.50454752,5,1,0.0014392110000145577,37.649442200894,0.7904880548006562,0.0010752521656781,0.1439442340104452,31.226354027261547,8.900014236935391,0.5302835996340078,0.017620468877047,0.3546636031240114,0.0,86.8231176792237,0.5034442334800593,0.1904481786125179,0.5301105737457535,0.08152551476410497,5.0,-35.0,1,0
Chandrapur,2020,21th week,5,0,0.0,0.7344702334432962,0.0,0.14595965893269824,0.23810622735903772,2204307,0.10925971120265587,0.3014718909447689,20.0967555,79.50454752,5,1,0.005301515720066494,38.15071980103512,0.7904880548006562,0.0010752521656781,0.1439442340104452,33.00485184397327,10.130724490866234,0.5302835996340078,0.017620468877047,0.3546636031240114,0.01299290521148949,81.569114480665,0.5034442334800593,0.1904481786125179,0.5301105737457535,0.07156602481990652,5.0,-35.0,1,0
Chandrapur,2020,20th week,5,0,0.0,0.7938635924306773,0.010891374072611424,0.180433009079511,0.21143381567397965,2204307,0.10538299510289612,0.30240495580638715,20.0967555,79.50454752,5,1,0.0,35.91473748103521,0.7904880548006562,0.0010752521656781,0.1439442340104452,34.78532195636817,9.926298475006206,0.5302835996340078,0.017620468877047,0.3546636031240114,0.007763760833600058,81.15370686805585,0.5034442334800593,0.1904481786125179,0.5301105737457535,0.09193708740777112,5.0,-35.0,1,0
Chandrapur,2021,30th week,58,0,1.0,0.6436865109874025,0.13561849127135564,0.3706905213513283,0.21233770789105474,2204307,0.07945699191169626,0.31456709904583285,20.0967555,79.50454752,7,2,0.0,23.124910834366883,0.4902535548735944,0.0006702904937018,0.3624310696082178,4.966194576978665,0.0,0.745009527693111,0.0009433497712258,0.1845134784701968,0.0,36.27881019877562,0.7904880548006562,0.0010752521656781,0.1517846470898594,0.11964532576109303,58.0,-23.0,1,0
Chandrapur,2021,30th week,58,0,1.0,0.6156193135424947,0.1516468658696972,0.39513056280116376,0.2218722924915245,2204307,0.08973335444728221,0.2951382776604151,20.0967555,79.50454752,7,2,0.005660327339069056,21.958509013731558,0.4902535548735944,0.0006702904937018,0.3624310696082178,4.77702528109411,0.0,0.745009527693111,0.0009433497712258,0.1845134784701968,0.0,34.044033225392205,0.7904880548006562,0.0010752521656781,0.1517846470898594,0.12755745206148328,58.0,-23.0,1,0
Chandrapur,2021,29th week,58,0,1.0,0.596609566755467,0.13539057690074147,0.37736676327627905,0.21169803224840872,2204307,0.09616113739484972,0.3064925580065851,20.0967555,79.50454752,7,2,0.015276161691432342,23.46409719814512,0.4902535548735944,0.0006702904937018,0.3624310696082178,5.065763851323926,0.003802552215425464,0.745009527693111,0.0009433497712258,0.1845134784701968,0.0,36.57934573153896,0.7904880548006562,0.0010752521656781,0.1517846470898594,0.11504073595144798,58.0,-23.0,1,0
Dhule,2012,42th week,10,0,0.0,0.6722961567175443,0.018296279456084308,0.24584042037762172,0.383544659222651,2050862,0.223667209623599,0.3152170948521159,21.13170235,74.48990147,10,3,0.0,23.639070928790332,0.6230397195120033,0.002084981703364,0.2669258749537951,0.0,12.888172157292516,0.6393082231266429,0.0022878894436167,0.2620728416292954,0.0030541445042503107,55.75170321415404,0.681606332524705,0.0052417024313154,0.2341892974984482,0.19580155305429242,0.0,0.0,1,0
Dhule,2012,41th week,10,0,0.0,0.6492824542949553,0.011937218160427279,0.23730248259737374,0.4472688556323447,2050862,0.19413401936241848,0.3967788322176579,21.13170235,74.48990147,10,3,0.007009496625844534,24.350709246809867,0.6230397195120033,0.002084981703364,0.2669258749537951,0.004252996191694827,13.176207072730953,0.6393082231266429,0.0022878894436167,0.2620728416292954,0.0,47.303073084167316,0.681606332524705,0.0052417024313154,0.2341892974984482,0.1760590318858688,0.0,0.0,1,0
Dhule,2012,42th week,10,0,0.0,0.7141850018195228,0.006621279738089241,0.25136161421004033,0.40009211314112486,2050862,0.1827806570541522,0.347231417056811,21.13170235,74.48990147,10,3,0.004879117810953172,24.059034244626044,0.6230397195120033,0.002084981703364,0.2669258749537951,0.0,13.072872067578206,0.6393082231266429,0.0022878894436167,0.2620728416292954,0.01788317640386037,54.8142372823412,0.681606332524705,0.0052417024313154,0.2341892974984482,0.1776956499617163,0.0,0.0,1,0
Dhule,2012,45th week,31,0,0.0,0.6774817806752708,0.007568674675256852,0.21335339183871513,0.27703763602686665,2050862,0.18520799576285302,0.39638356288195586,21.13170235,74.48990147,10,3,9.672053478603814,0.0,0.6672724617723473,0.0056420612857593,0.2379241198042483,0.004938417545709933,24.23384447770497,0.6230397195120033,0.002084981703364,0.2736399281575002,0.00917501244874388,13.038281615993112,0.6393082231266429,0.0022878894436167,0.2620728416292954,0.20232838835119482,21.0,0.0,1,0
Dhule,2012,45th week,31,0,0.0,0.6845871425535668,5.860914824456229e-05,0.17448356193589526,0.34550862097849333,2050862,0.15720634254887889,0.3676085418958597,21.13170235,74.48990147,10,3,10.246504061574804,0.007381625348533642,0.6672724617723473,0.0056420612857593,0.2379241198042483,0.016975019735792803,22.318096335166874,0.6230397195120033,0.002084981703364,0.2736399281575002,0.011421076960502067,12.830874041121296,0.6393082231266429,0.0022878894436167,0.2620728416292954,0.1613787408421745,21.0,0.0,1,0
Dhule,2012,45th week,31,0,0.0,0.7679453293616897,0.0,0.17838752389179605,0.2562924199920005,2050862,0.19725278047792158,0.3437334072083105,21.13170235,74.48990147,10,3,10.587242523351527,0.0,0.6672724617723473,0.0056420612857593,0.2379241198042483,0.008027213025756277,23.315832370878276,0.6230397195120033,0.002084981703364,0.2736399281575002,0.0,11.81931889516158,0.6393082231266429,0.0022878894436167,0.2620728416292954,0.1676375232852708,21.0,0.0,1,0
Dhule,2012,46th week,23,0,0.0,0.5893930307140579,0.00040115976856335537,0.2161375331096256,0.21012791722113935,2050862,0.181842018557814,0.35638683762363665,21.13170235,74.48990147,11,3,27.812530479979664,0.0,0.7290048376506006,0.0014890324751354,0.1891395085271865,10.189179346416864,0.0025403347667227634,0.6672724617723473,0.0056420612857593,0.2449037932507393,0.020990156072764363,23.14877421307747,0.6230397195120033,0.002084981703364,0.2736399281575002,0.1590627167671369,-8.0,0.0,1,0
Dhule,2012,46th week,23,0,0.0,0.6011783201938626,0.0,0.264756615947966,0.21019482909722598,2050862,0.22239585329939918,0.33310880985759167,21.13170235,74.48990147,11,3,30.77237946437289,0.007948102238518186,0.7290048376506006,0.0014890324751354,0.1891395085271865,10.757920809821144,0.0,0.6672724617723473,0.0056420612857593,0.2449037932507393,0.0,25.95280009058006,0.6230397195120033,0.002084981703364,0.2736399281575002,0.20284961616297975,-8.0,0.0,1,0
Dhule,2012,46th week,23,0,0.0,0.7026095103202812,0.022281975082000822,0.2812661191481143,0.17867446212349034,2050862,0.1865943312554918,0.4258923022328477,21.13170235,74.48990147,11,3,31.190213594899614,0.0018419613887297388,0.7290048376506006,0.0014890324751354,0.1891395085271865,9.749819449096053,0.0,0.6672724617723473,0.0056420612857593,0.2449037932507393,0.020509639074494164,24.981637830284917,0.6230397195120033,0.002084981703364,0.2736399281575002,0.19330488060845494,-8.0,0.0,1,0
Dhule,2012,49th week,26,0,0.0,0.66201190508426,0.010401299941536324,0.21097933170025504,0.12649729879695498,2050862,0.21238937715486375,0.3258357171425905,21.13170235,74.48990147,11,3,24.70491927870271,0.0,0.6433387097220266,3.0199574280278534e-05,0.2502563318597036,30.405672503884524,0.01518543640505101,0.7290048376506006,0.0014890324751354,0.1965659887350205,9.28382041200215,0.0,0.6672724617723473,0.0056420612857593,0.2449037932507393,0.17708859113487943,3.0,0.0,1,0
Dhule,2012,50th week,26,0,0.0,0.7442418635401916,0.007292988424887518,0.2349442439866984,0.16719308711079878,2050862,0.21446574517289385,0.409241301892144,21.13170235,74.48990147,11,3,24.939548030136866,0.0,0.6433387097220266,3.0199574280278534e-05,0.2502563318597036,30.873327909783086,0.009035135859263292,0.7290048376506006,0.0014890324751354,0.1965659887350205,10.26512904692882,0.002092464508639524,0.6672724617723473,0.0056420612857593,0.2449037932507393,0.16777599024900428,3.0,0.0,1,0
Dhule,2012,50th week,26,0,0.0,0.6422193980177552,0.0,0.24322585726509416,0.1489221822923671,2050862,0.22155391292928933,0.3577107149511013,21.13170235,74.48990147,11,3,23.069760375799575,0.00019434572953251462,0.6433387097220266,3.0199574280278534e-05,0.2502563318597036,28.93177871911967,0.0,0.7290048376506006,0.0014890324751354,0.1965659887350205,9.61662514692231,0.0,0.6672724617723473,0.0056420612857593,0.2449037932507393,0.18523182350444423,3.0,0.0,1,0
Dhule,2012,52th week,12,0,0.0,0.6610987889422575,0.013095989312923212,0.2274872246338049,0.17438024970113497,2050862,0.18737676990167265,0.3764331783981758,21.13170235,74.48990147,12,0,24.649356763320995,0.004852266971577985,0.6797596375198,4.029719192502022e-06,0.2236834526932163,22.3211565447841,0.0,0.6433387097220266,3.0199574280278534e-05,0.2571230574813693,32.44178485345625,0.0,0.7290048376506006,0.0014890324751354,0.1965659887350205,0.16839357648358294,-14.0,0.0,1,0
Dhule,2012,52th week,12,0,0.0,0.6788328050537962,0.004979101980977133,0.2581256803429585,0.1877136030717877,2050862,0.20229223295521592,0.43252556640312007,21.13170235,74.48990147,12,0,25.23967130473173,0.010451572763728528,0.6797596375198,4.029719192502022e-06,0.2236834526932163,20.526107782697814,0.0,0.6433387097220266,3.0199574280278534e-05,0.2571230574813693,30.636416812690612,0.005518467332310357,0.7290048376506006,0.0014890324751354,0.1965659887350205,0.17219180883098967,-14.0,0.0,1,0
Dhule,2012,50th week,12,0,0.0,0.708481462158422,0.0,0.2610092940411429,0.17040377285794212,2050862,0.19207840625992803,0.3708690758693756,21.13170235,74.48990147,12,0,24.707096140150295,0.0,0.6797596375198,4.029719192502022e-06,0.2236834526932163,22.64945447968044,0.00932847616016791,0.6433387097220266,3.0199574280278534e-05,0.2571230574813693,33.34739299543745,0.0,0.7290048376506006,0.0014890324751354,0.1965659887350205,0.15997441106133678,-14.0,0.0,1,0
Dhule,2013,25th week,35,0,1.0,0.6667817884936544,0.128477890575962,0.3514914031126597,0.08456099124826932,2050862,0.17040456494463255,0.369470710380736,21.13170235,74.48990147,6,2,12.68127781772063,0.0008619049980185796,0.6640187610494189,1.499494148502453e-05,0.2351677551420041,28.35949961938744,0.0,0.6797596375198,4.029719192502022e-06,0.2307935530547669,22.402769982107895,0.02405880355714394,0.6433387097220266,3.0199574280278534e-05,0.2571230574813693,0.21789243287769186,23.0,0.0,1,0
Dhule,2013,23th week,35,0,1.0,0.6554161652604892,0.1413114439302564,0.32560071227778986,0.07968213296385682,2050862,0.17042448722459516,0.3661569791563116,21.13170235,74.48990147,6,2,11.172273297898627,0.0,0.6640187610494189,1.499494148502453e-05,0.2351677551420041,25.481680402558965,0.0,0.6797596375198,4.029719192502022e-06,0.2307935530547669,22.642558493034134,0.0,0.6433387097220266,3.0199574280278534e-05,0.2571230574813693,0.2058090460723194,23.0,0.0,1,0
Dhule,2013,25th week,35,0,1.0,0.6674127126050244,0.11004320311472546,0.37779452568702554,0.0648583438685049,2050862,0.19255653611075652,0.37668701137380456,21.13170235,74.48990147,6,2,12.642114623222422,0.017997936646919406,0.6640187610494189,1.499494148502453e-05,0.2351677551420041,23.986153812987112,0.011078372480188342,0.6797596375198,4.029719192502022e-06,0.2307935530547669,25.256280220104635,0.0,0.6433387097220266,3.0199574280278534e-05,0.2571230574813693,0.17600664327625273,23.0,0.0,1,0
Dhule,2014,16th week,112,0,3.0,0.9858962877658523,0.0,0.020275818992132107,0.11337291346728268,2050862,0.1435153091981332,0.324216320265091,21.13170235,74.48990147,4,1,34.56760848628212,0.0,0.70555474381585,0.1311874490997029,0.3244323137647868,11.942156353705458,0.0,0.6640187610494189,1.499494148502453e-05,0.2421726734830547,27.528458260708277,0.0,0.6797596375198,4.029719192502022e-06,0.2307935530547669,0.16630906332519235,77.0,0.0,1,0
Dhule,2014,17th week,112,0,3.0,0.9195415953980327,0.014326053998341111,0.02685345719258885,0.12064536004073072,2050862,0.203787367332694,0.3495951957159305,21.13170235,74.48990147,4,1,37.552372327545015,0.008656338176730938,0.70555474381585,0.1311874490997029,0.3244323137647868,11.565923275722165,0.00026919004295942897,0.6640187610494189,1.499494148502453e-05,0.2421726734830547,26.38586121821489,0.0,0.6797596375198,4.029719192502022e-06,0.2307935530547669,0.15858399688246988,77.0,0.0,1,0
Dhule,2014,16th week,112,0,3.0,0.9146529971285524,0.0,0.04934626025758511,0.11401648932158934,2050862,0.19943679597745614,0.3855971580849804,21.13170235,74.48990147,4,1,34.30603948034936,0.0,0.70555474381585,0.1311874490997029,0.3244323137647868,11.294222060666396,0.007023525179509934,0.6640187610494189,1.499494148502453e-05,0.2421726734830547,25.903444080501092,0.013229817647185898,0.6797596375198,4.029719192502022e-06,0.2307935530547669,0.16764528434464349,77.0,0.0,1,0
Dhule,2014,17th week,14,0,0.0,0.9894219470509513,0.0,0.008581443285975425,0.12455214581310411,2050862,0.2051165316295547,0.3657129069115386,21.13170235,74.48990147,4,1,109.96135404979806,0.013210897630532022,0.9376374042761796,0.00084784302098,0.0364724925045476,36.67255643587432,0.014670824705598882,0.70555474381585,0.1311874490997029,0.3306196790435726,11.833880019566537,0.006598379678950573,0.6640187610494189,1.499494148502453e-05,0.2421726734830547,0.18262735461671456,-98.0,0.0,1,0
Dhule,2014,17th week,14,0,0.0,0.955932301750629,0.0,0.008881313968553059,0.14339345015249283,2050862,0.19922093196697047,0.3669569984460237,21.13170235,74.48990147,4,1,116.42208937254917,0.0,0.9376374042761796,0.00084784302098,0.0364724925045476,33.4271691664528,0.0,0.70555474381585,0.1311874490997029,0.3306196790435726,12.349449518515172,0.0,0.6640187610494189,1.499494148502453e-05,0.2421726734830547,0.1925790060102206,-98.0,0.0,1,0
Dhule,2014,16th week,14,0,0.0,0.9913356796215632,0.003917020557414152,0.018866239283236788,0.12728697451596876,2050862,0.19400496734674713,0.39602746012569423,21.13170235,74.48990147,4,1,103.39672304322889,0.0,0.9376374042761796,0.00084784302098,0.0364724925045476,37.88367206633202,0.0011113456812731034,0.70555474381585,0.1311874490997029,0.3306196790435726,11.841188970570974,0.0019364088269376435,0.6640187610494189,1.499494148502453e-05,0.2421726734830547,0.18970304716427086,-98.0,0.0,1,0
Gadchiroli,2013,35th week,13,0,1.0,0.7807606919082284,0.1934114260662574,0.2736680586453371,0.16094153978080641,1072942,0.0,0.0031638236802973983,19.75907035,80.16228073,8,2,0.018751454678573864,40.20948877469223,0.8094679771500329,0.0023820991122224,0.1312997995168949,11.749288566440919,0.017253741115605438,0.8094679771500329,0.0023820991122224,0.1392560199928873,7.018574444172176,0.0011017049270038604,0.8977575859559686,0.0071786457771486,0.0798180008226412,0.002045150638923427,13.0,-42.0,1,0
Gadchiroli,2013,34th week,13,0,1.0,0.7780861234518706,0.20944043672964666,0.3065652426505339,0.13147191399149585,1072942,0.0,0.0,19.75907035,80.16228073,8,2,0.0,44.02133064168338,0.8094679771500329,0.0023820991122224,0.1312997995168949,12.397971963435213,0.0,0.8094679771500329,0.0023820991122224,0.1392560199928873,7.136382358153255,0.0,0.8977575859559686,0.0071786457771486,0.0798180008226412,0.023177736889218693,13.0,-42.0,1,0
Gadchiroli,2013,35th week,13,0,1.0,0.8250404784504277,0.1723834946444299,0.29411513963262265,0.1699908960444084,1072942,0.0,0.0,19.75907035,80.16228073,8,2,0.0,43.621971845975324,0.8094679771500329,0.0023820991122224,0.1312997995168949,12.161420508144042,0.0,0.8094679771500329,0.0023820991122224,0.1392560199928873,7.7687915263757805,0.0,0.8977575859559686,0.0071786457771486,0.0798180008226412,0.016685832083717683,13.0,-42.0,1,0
Gadchiroli,2015,17th week,44,0,0.0,0.784790395463629,0.00391995494504678,0.12749846462519487,0.282067261304591,1072942,0.0,0.0,19.75907035,80.16228073,4,1,0.0,4.125924005191081,0.5205921156684624,0.0305018551549963,0.3675023654282061,0.0020747547707937373,115.05218721324496,0.5209878360266564,0.0021339211013464,0.3473934975112168,0.0043685360625129776,11.720523641658696,0.5487322300289206,0.1405608321040079,0.4523525013481433,0.007117987756271893,44.0,-4.0,1,0
Gadchiroli,2015,18th week,44,0,0.0,0.7319875131186879,0.0,0.19156949057013753,0.27404344860078433,1072942,0.0,0.0,19.75907035,80.16228073,4,1,0.0,3.9432955574791975,0.5205921156684624,0.0305018551549963,0.3675023654282061,0.0,109.83989129535999,0.5209878360266564,0.0021339211013464,0.3473934975112168,0.01403146482907598,11.789665122435371,0.5487322300289206,0.1405608321040079,0.4523525013481433,0.011981810675022991,44.0,-4.0,1,0
Gadchiroli,2015,17th week,44,0,0.0,0.757574838112905,0.0,0.16635752268006984,0.2679705744921448,1072942,0.010078782373585027,0.0,19.75907035,80.16228073,4,1,0.014320707743313503,3.5618869766129415,0.5205921156684624,0.0305018551549963,0.3675023654282061,0.0012519247480412155,113.15642403165054,0.5209878360266564,0.0021339211013464,0.3473934975112168,0.007218987101875073,12.269085623844168,0.5487322300289206,0.1405608321040079,0.4523525013481433,0.0,44.0,-4.0,1,0
Gadchiroli,2021,38th week,16,0,1.0,0.5486391557282189,0.17233985223467668,0.45464581839596874,0.4768191985271947,1072942,0.011668589114935797,0.003894400070177322,19.75907035,80.16228073,9,2,0.017052543485476055,28.7892382961486,0.5388392210740724,0.1023287816493737,0.4196596195104495,0.005269921455974164,4.053140587608551,0.55268943361086,0.2710162824133413,0.3174620456936678,0.0,7.957581590525872,0.55268943361086,0.0155803143645945,0.3366382234758767,0.02197495925630462,16.0,-28.0,1,0
Gadchiroli,2021,40th week,16,0,1.0,0.5193776918424158,0.20186652322594806,0.5259973531979741,0.5845877882275691,1072942,0.001110152400373508,0.0006556511675036686,19.75907035,80.16228073,9,2,0.0,28.199392638871334,0.5388392210740724,0.1023287816493737,0.4196596195104495,0.0033164741481893738,3.4511784233946052,0.55268943361086,0.2710162824133413,0.3174620456936678,0.000857950155424795,8.058520077623788,0.55268943361086,0.0155803143645945,0.3366382234758767,0.013897573025433116,16.0,-28.0,1,0
Gadchiroli,2021,38th week,16,0,1.0,0.5731493515801583,0.18161408056585965,0.4811445275097741,0.5230926289924067,1072942,0.012869346490187375,0.002664229907770395,19.75907035,80.16228073,9,2,0.00493438996527617,25.707251960602733,0.5388392210740724,0.1023287816493737,0.4196596195104495,0.0011400989176226304,3.7154895200345646,0.55268943361086,0.2710162824133413,0.3174620456936678,0.009243282818283422,8.007097500265504,0.55268943361086,0.0155803143645945,0.3366382234758767,0.024280208665807004,16.0,-28.0,1,0
Gadchiroli,2021,40th week,4,0,1.0,0.5157094723743606,0.06622791343193257,0.4356010456591359,0.9522005647265304,1072942,0.018948767599000958,0.0,19.75907035,80.16228073,10,3,0.0,1.9491485087769271,0.5498314532461261,3.7057467156774926e-06,0.3183942870796921,15.284061150453459,0.01089539509735152,0.5201524263815807,0.1698875281623698,0.4994766363878024,0.0018071799925156787,28.695721407745424,0.5388392210740724,0.1023287816493737,0.4249748203308573,0.03553325677212625,4.0,-2.0,1,0
Gadchiroli,2021,40th week,4,0,1.0,0.48645104963512803,0.09931769160008924,0.42444251738772165,1.0089138967447284,1072942,0.006087746073023484,0.0,19.75907035,80.16228073,10,3,0.0,2.072429935454024,0.5498314532461261,3.7057467156774926e-06,0.3183942870796921,16.11268872325972,0.0,0.5201524263815807,0.1698875281623698,0.4994766363878024,0.004191142358894753,25.519146891311074,0.5388392210740724,0.1023287816493737,0.4249748203308573,0.02612080274201847,4.0,-2.0,1,0
Gadchiroli,2021,39th week,4,0,1.0,0.5473181132148193,0.10372229395794978,0.4011961099058235,0.9957401381565666,1072942,0.0,0.003888225839169489,19.75907035,80.16228073,10,3,0.008747575385494498,1.993344685257939,0.5498314532461261,3.7057467156774926e-06,0.3183942870796921,15.878539731707587,0.0,0.5201524263815807,0.1698875281623698,0.4994766363878024,0.006358126350385372,30.137311931030084,0.5388392210740724,0.1023287816493737,0.4249748203308573,0.03500968891341312,4.0,-2.0,1,0
Jalgaon,2013,32th week,31,0,0.0,0.5367267616024973,0.27401283302365914,0.3408470317113801,0.15112637905428622,4224442,0.25468362089846747,0.4522729627275151,20.84288265,75.52612464,7,2,30.09276609116985,0.008208780489839355,0.5925545970871384,0.0075713633968173,0.2941479384643534,137.00797439026593,0.0014707414445477838,0.6050124587498354,0.139913421430815,0.4111181749351464,0.0,10.452056644534407,0.6050124587498354,0.130808678173681,0.3174620456936678,0.19555743659374225,0.0,0.0,1,0
Jalgaon,2013,32th week,31,0,0.0,0.6002072931228509,0.2740038329330052,0.31907070435467,0.1988670669685502,4224442,0.28442715981600636,0.44613838941672024,20.84288265,75.52612464,7,2,32.64351933704759,0.0015301273542940661,0.5925545970871384,0.0075713633968173,0.2941479384643534,133.97682634036588,0.0,0.6050124587498354,0.139913421430815,0.4111181749351464,0.011200895207269383,11.459779872923091,0.6050124587498354,0.130808678173681,0.3174620456936678,0.22616002456802864,0.0,0.0,1,0
Jalgaon,2013,31th week,31,0,0.0,0.5140763037547846,0.2922273731865654,0.3084986512570303,0.19354789555360533,4224442,0.31741613365862903,0.42936918800068197,20.84288265,75.52612464,7,2,32.65818109529923,0.0,0.5925545970871384,0.0075713633968173,0.2941479384643534,129.56198853146157,0.006404732264111268,0.6050124587498354,0.139913421430815,0.4111181749351464,0.0,10.75029411708068,0.6050124587498354,0.130808678173681,0.3174620456936678,0.22217573220765968,0.0,0.0,1,0
